4.528713999999999942e+02 1.910000000000025011e-01 6.022700000000000387e+00 6.887550000000000239e+01 1.898120000000000118e+01
4.555341999999999985e+02 1.120650000000000546e+01 1.494599999999999929e+00 7.077689999999999770e+01 5.129299999999999748e+00
4.648265000000000100e+02 5.997600000000005593e+00 -4.618000000000000327e+00 7.968160000000000309e+01 1.277190000000000047e+01
4.889171999999999798e+02 7.592299999999994498e+00 -8.448299999999999699e+00 8.409170000000000300e+01 1.993740000000000023e+01
